run_name,source_run_name,label,first_layer_channels,blocks_per_stage,n_params,total_steps,max_total_steps,data_tokens,source_wall_time_s,exit_code,mode,reported_step,reported_total_steps,val_loss_32x32,val_loss,infer_case_0_file,infer_case_0_step,infer_case_0_total_cost,infer_maze_32_32_10_1_75_0_128_final_total_cost,infer_case_0_ep_length,infer_maze_32_32_10_1_75_0_128_final_ep_length,infer_case_0_makespan,infer_maze_32_32_10_1_75_0_128_final_makespan,infer_case_0_isr,infer_maze_32_32_10_1_75_0_128_final_isr,infer_case_0_csr,infer_maze_32_32_10_1_75_0_128_final_csr,infer_case_0_final_distance,infer_maze_32_32_10_1_75_0_128_final_final_distance,infer_case_0_avg_density,infer_maze_32_32_10_1_75_0_128_final_avg_density,infer_case_0_total_time,infer_maze_32_32_10_1_75_0_128_final_total_time,infer_case_0_throughput,infer_maze_32_32_10_1_75_0_128_final_throughput,infer_case_1_file,infer_case_1_step,infer_case_1_total_cost,infer_maze_32_32_10_2_80_10_128_final_total_cost,infer_case_1_ep_length,infer_maze_32_32_10_2_80_10_128_final_ep_length,infer_case_1_makespan,infer_maze_32_32_10_2_80_10_128_final_makespan,infer_case_1_isr,infer_maze_32_32_10_2_80_10_128_final_isr,infer_case_1_csr,infer_maze_32_32_10_2_80_10_128_final_csr,infer_case_1_final_distance,infer_maze_32_32_10_2_80_10_128_final_final_distance,infer_case_1_avg_density,infer_maze_32_32_10_2_80_10_128_final_avg_density,infer_case_1_total_time,infer_maze_32_32_10_2_80_10_128_final_total_time,infer_case_1_throughput,infer_maze_32_32_10_2_80_10_128_final_throughput,infer_case_2_file,infer_case_2_step,infer_case_2_total_cost,infer_maze_32_32_20_1_75_2_128_final_total_cost,infer_case_2_ep_length,infer_maze_32_32_20_1_75_2_128_final_ep_length,infer_case_2_makespan,infer_maze_32_32_20_1_75_2_128_final_makespan,infer_case_2_isr,infer_maze_32_32_20_1_75_2_128_final_isr,infer_case_2_csr,infer_maze_32_32_20_1_75_2_128_final_csr,infer_case_2_final_distance,infer_maze_32_32_20_1_75_2_128_final_final_distance,infer_case_2_avg_density,infer_maze_32_32_20_1_75_2_128_final_avg_density,infer_case_2_total_time,infer_maze_32_32_20_1_75_2_128_final_total_time,infer_case_2_throughput,infer_maze_32_32_20_1_75_2_128_final_throughput,infer_case_3_file,infer_case_3_step,infer_case_3_total_cost,infer_maze_32_32_20_5_75_7_128_final_total_cost,infer_case_3_ep_length,infer_maze_32_32_20_5_75_7_128_final_ep_length,infer_case_3_makespan,infer_maze_32_32_20_5_75_7_128_final_makespan,infer_case_3_isr,infer_maze_32_32_20_5_75_7_128_final_isr,infer_case_3_csr,infer_maze_32_32_20_5_75_7_128_final_csr,infer_case_3_final_distance,infer_maze_32_32_20_5_75_7_128_final_final_distance,infer_case_3_avg_density,infer_maze_32_32_20_5_75_7_128_final_avg_density,infer_case_3_total_time,infer_maze_32_32_20_5_75_7_128_final_total_time,infer_case_3_throughput,infer_maze_32_32_20_5_75_7_128_final_throughput,infer_case_4_file,infer_case_4_step,infer_case_4_total_cost,infer_maze_64_64_10_1_75_0_256_final_total_cost,infer_case_4_ep_length,infer_maze_64_64_10_1_75_0_256_final_ep_length,infer_case_4_makespan,infer_maze_64_64_10_1_75_0_256_final_makespan,infer_case_4_isr,infer_maze_64_64_10_1_75_0_256_final_isr,infer_case_4_csr,infer_maze_64_64_10_1_75_0_256_final_csr,infer_case_4_final_distance,infer_maze_64_64_10_1_75_0_256_final_final_distance,infer_case_4_avg_density,infer_maze_64_64_10_1_75_0_256_final_avg_density,infer_case_4_total_time,infer_maze_64_64_10_1_75_0_256_final_total_time,infer_case_4_throughput,infer_maze_64_64_10_1_75_0_256_final_throughput,infer_case_5_file,infer_case_5_step,infer_case_5_total_cost,infer_maze_64_64_10_2_80_1_256_final_total_cost,infer_case_5_ep_length,infer_maze_64_64_10_2_80_1_256_final_ep_length,infer_case_5_makespan,infer_maze_64_64_10_2_80_1_256_final_makespan,infer_case_5_isr,infer_maze_64_64_10_2_80_1_256_final_isr,infer_case_5_csr,infer_maze_64_64_10_2_80_1_256_final_csr,infer_case_5_final_distance,infer_maze_64_64_10_2_80_1_256_final_final_distance,infer_case_5_avg_density,infer_maze_64_64_10_2_80_1_256_final_avg_density,infer_case_5_total_time,infer_maze_64_64_10_2_80_1_256_final_total_time,infer_case_5_throughput,infer_maze_64_64_10_2_80_1_256_final_throughput,infer_case_6_file,infer_case_6_step,infer_case_6_total_cost,infer_maze_64_64_20_1_75_14_256_final_total_cost,infer_case_6_ep_length,infer_maze_64_64_20_1_75_14_256_final_ep_length,infer_case_6_makespan,infer_maze_64_64_20_1_75_14_256_final_makespan,infer_case_6_isr,infer_maze_64_64_20_1_75_14_256_final_isr,infer_case_6_csr,infer_maze_64_64_20_1_75_14_256_final_csr,infer_case_6_final_distance,infer_maze_64_64_20_1_75_14_256_final_final_distance,infer_case_6_avg_density,infer_maze_64_64_20_1_75_14_256_final_avg_density,infer_case_6_total_time,infer_maze_64_64_20_1_75_14_256_final_total_time,infer_case_6_throughput,infer_maze_64_64_20_1_75_14_256_final_throughput,infer_case_7_file,infer_case_7_step,infer_case_7_total_cost,infer_maze_64_64_20_3_80_6_256_final_total_cost,infer_case_7_ep_length,infer_maze_64_64_20_3_80_6_256_final_ep_length,infer_case_7_makespan,infer_maze_64_64_20_3_80_6_256_final_makespan,infer_case_7_isr,infer_maze_64_64_20_3_80_6_256_final_isr,infer_case_7_csr,infer_maze_64_64_20_3_80_6_256_final_csr,infer_case_7_final_distance,infer_maze_64_64_20_3_80_6_256_final_final_distance,infer_case_7_avg_density,infer_maze_64_64_20_3_80_6_256_final_avg_density,infer_case_7_total_time,infer_maze_64_64_20_3_80_6_256_final_total_time,infer_case_7_throughput,infer_maze_64_64_20_3_80_6_256_final_throughput,infer_case_8_file,infer_case_8_step,infer_case_8_total_cost,infer_maze_64_64_10_1_75_0_512_final_total_cost,infer_case_8_ep_length,infer_maze_64_64_10_1_75_0_512_final_ep_length,infer_case_8_makespan,infer_maze_64_64_10_1_75_0_512_final_makespan,infer_case_8_isr,infer_maze_64_64_10_1_75_0_512_final_isr,infer_case_8_csr,infer_maze_64_64_10_1_75_0_512_final_csr,infer_case_8_final_distance,infer_maze_64_64_10_1_75_0_512_final_final_distance,infer_case_8_avg_density,infer_maze_64_64_10_1_75_0_512_final_avg_density,infer_case_8_total_time,infer_maze_64_64_10_1_75_0_512_final_total_time,infer_case_8_throughput,infer_maze_64_64_10_1_75_0_512_final_throughput,infer_case_9_file,infer_case_9_step,infer_case_9_total_cost,infer_maze_64_64_20_2_75_4_512_final_total_cost,infer_case_9_ep_length,infer_maze_64_64_20_2_75_4_512_final_ep_length,infer_case_9_makespan,infer_maze_64_64_20_2_75_4_512_final_makespan,infer_case_9_isr,infer_maze_64_64_20_2_75_4_512_final_isr,infer_case_9_csr,infer_maze_64_64_20_2_75_4_512_final_csr,infer_case_9_final_distance,infer_maze_64_64_20_2_75_4_512_final_final_distance,infer_case_9_avg_density,infer_maze_64_64_20_2_75_4_512_final_avg_density,infer_case_9_total_time,infer_maze_64_64_20_2_75_4_512_final_total_time,infer_case_9_throughput,infer_maze_64_64_20_2_75_4_512_final_throughput,infer_case_10_file,infer_case_10_step,infer_case_10_total_cost,infer_maze_64_64_10_1_75_0_1024_final_total_cost,infer_case_10_ep_length,infer_maze_64_64_10_1_75_0_1024_final_ep_length,infer_case_10_makespan,infer_maze_64_64_10_1_75_0_1024_final_makespan,infer_case_10_isr,infer_maze_64_64_10_1_75_0_1024_final_isr,infer_case_10_csr,infer_maze_64_64_10_1_75_0_1024_final_csr,infer_case_10_final_distance,infer_maze_64_64_10_1_75_0_1024_final_final_distance,infer_case_10_avg_density,infer_maze_64_64_10_1_75_0_1024_final_avg_density,infer_case_10_total_time,infer_maze_64_64_10_1_75_0_1024_final_total_time,infer_case_10_throughput,infer_maze_64_64_10_1_75_0_1024_final_throughput,infer_case_11_file,infer_case_11_step,infer_case_11_total_cost,infer_maze_64_64_10_2_80_1_1024_final_total_cost,infer_case_11_ep_length,infer_maze_64_64_10_2_80_1_1024_final_ep_length,infer_case_11_makespan,infer_maze_64_64_10_2_80_1_1024_final_makespan,infer_case_11_isr,infer_maze_64_64_10_2_80_1_1024_final_isr,infer_case_11_csr,infer_maze_64_64_10_2_80_1_1024_final_csr,infer_case_11_final_distance,infer_maze_64_64_10_2_80_1_1024_final_final_distance,infer_case_11_avg_density,infer_maze_64_64_10_2_80_1_1024_final_avg_density,infer_case_11_total_time,infer_maze_64_64_10_2_80_1_1024_final_total_time,infer_case_11_throughput,infer_maze_64_64_10_2_80_1_1024_final_throughput,infer_total_cost,infer_ep_length,infer_makespan,infer_isr,infer_csr,infer_final_distance,infer_avg_density,infer_total_time,infer_throughput,wall_time_s
XS_flc64_bps0_steps10_offline,XS_flc64_bps0_steps10_offline,XS,64,0,31039621,10,10,640,24.1,0,offline,10,10,1.5940671594065263,1.5940671594065263,maze-32-32-10-1-75-0-128-final.mbin,10,134272.0,134272.0,1049.0,1049.0,1048.0,1048.0,0.0,0.0,0.0,0.0,2516.0,2516.0,0.21922768822282404,0.21922768822282404,0.08167338371276855,0.08167338371276855,0.0,0.0,maze-32-32-10-2-80-10-128-final.mbin,10,133227.0,133227.0,1040.8359375,1040.8359375,1048.0,1048.0,0.0078125,0.0078125,0.0,0.0,2522.0,2522.0,0.2131323882106984,0.2131323882106984,0.12642359733581543,0.12642359733581543,0.1,0.1,maze-32-32-20-1-75-2-128-final.mbin,10,134272.0,134272.0,1049.0,1049.0,1048.0,1048.0,0.0,0.0,0.0,0.0,2778.0,2778.0,0.2397635534433507,0.2397635534433507,0.07986569404602051,0.07986569404602051,0.0,0.0,maze-32-32-20-5-75-7-128-final.mbin,10,132185.0,132185.0,1032.6953125,1032.6953125,1048.0,1048.0,0.015625,0.015625,0.0,0.0,2503.0,2503.0,0.21715884175938852,0.21715884175938852,0.07888317108154297,0.07888317108154297,0.2,0.2,maze-64-64-10-1-75-0-256-final.mbin,10,266449.0,266449.0,1040.81640625,1040.81640625,1048.0,1048.0,0.0078125,0.0078125,0.0,0.0,11041.0,11041.0,0.1304928107184491,0.1304928107184491,0.3201117515563965,0.3201117515563965,0.2,0.2,maze-64-64-10-2-80-1-256-final.mbin,10,268544.0,268544.0,1049.0,1049.0,1048.0,1048.0,0.0,0.0,0.0,0.0,11014.0,11014.0,0.12550583716155667,0.12550583716155667,0.17006707191467285,0.17006707191467285,0.0,0.0,maze-64-64-20-1-75-14-256-final.mbin,10,268544.0,268544.0,1049.0,1049.0,1048.0,1048.0,0.0,0.0,0.0,0.0,11314.0,11314.0,0.1471672194857684,0.1471672194857684,0.1681985855102539,0.1681985855102539,0.0,0.0,maze-64-64-20-3-80-6-256-final.mbin,10,267503.0,267503.0,1044.93359375,1044.93359375,1048.0,1048.0,0.00390625,0.00390625,0.0,0.0,11413.0,11413.0,0.1446871665369632,0.1446871665369632,0.16644001007080078,0.16644001007080078,0.1,0.1,maze-64-64-10-1-75-0-512-final.mbin,10,537088.0,537088.0,1049.0,1049.0,1048.0,1048.0,0.0,0.0,0.0,0.0,21181.0,21181.0,0.21271951465891203,0.21271951465891203,0.22298884391784668,0.22298884391784668,0.0,0.0,maze-64-64-20-2-75-4-512-final.mbin,10,536040.0,536040.0,1046.953125,1046.953125,1048.0,1048.0,0.001953125,0.001953125,0.0,0.0,21526.0,21526.0,0.22656571761140917,0.22656571761140917,0.16780829429626465,0.16780829429626465,0.1,0.1,maze-64-64-10-1-75-0-1024-final.mbin,10,1074176.0,1074176.0,1049.0,1049.0,1048.0,1048.0,0.0,0.0,0.0,0.0,43724.0,43724.0,0.3627368439466743,0.3627368439466743,0.1665022373199463,0.1665022373199463,0.0,0.0,maze-64-64-10-2-80-1-1024-final.mbin,10,1074176.0,1074176.0,1049.0,1049.0,1048.0,1048.0,0.0,0.0,0.0,0.0,42885.0,42885.0,0.34827376810349076,0.34827376810349076,0.16318821907043457,0.16318821907043457,0.0,0.0,402206.3333,1045.7695,1048.0,0.0031,0.0,15368.0833,0.2156,0.1593,0.0583,24.1
